kare,t,hedef_x,hedef_y,hedef_z,hedef_qw,hedef_qx,hedef_qy,hedef_qz,celdirici_x,celdirici_y,celdirici_z,celdirici_qw,celdirici_qx,celdirici_qy,celdirici_qz,celdirici2_x,celdirici2_y,celdirici2_z,celdirici2_qw,celdirici2_qx,celdirici2_qy,celdirici2_qz,kam_x,kam_y,kam_z,kam_qw,kam_qx,kam_qy,kam_qz,senkron_bosluk_ms
64,2.112500,101.289998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,126.372918,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,111.820841,-43.704177,0.750000,0.233445,0.000000,0.000000,0.972370,101.289998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
65,2.145833,101.449998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,126.256251,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,111.696101,-43.640618,0.750000,0.233445,0.000000,0.000000,0.972370,101.449998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
66,2.179166,101.609998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,126.139585,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,111.571360,-43.577059,0.750000,0.233445,0.000000,0.000000,0.972370,101.609998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
67,2.212500,101.769998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,126.022918,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,111.446619,-43.513501,0.750000,0.233445,0.000000,0.000000,0.972370,101.769998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
68,2.245833,101.929998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,125.906251,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,111.321878,-43.449942,0.750000,0.233445,0.000000,0.000000,0.972370,101.929998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
69,2.279166,102.089998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,125.789585,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,111.197137,-43.386383,0.750000,0.233445,0.000000,0.000000,0.972370,102.089998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
70,2.312500,102.249998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,125.672918,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,111.072396,-43.322825,0.750000,0.233445,0.000000,0.000000,0.972370,102.249998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
71,2.345833,102.409998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,125.556251,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,110.947655,-43.259266,0.750000,0.233445,0.000000,0.000000,0.972370,102.409998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
72,2.375000,102.549998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,125.454168,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,110.838507,-43.203652,0.750000,0.233445,0.000000,0.000000,0.972370,102.549998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
73,2.408333,102.709998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,125.337501,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,110.713766,-43.140094,0.750000,0.233445,0.000000,0.000000,0.972370,102.709998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
74,2.441666,102.869998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,125.220835,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,110.589025,-43.076535,0.750000,0.233445,0.000000,0.000000,0.972370,102.869998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
75,2.475000,103.029998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,125.104168,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,110.464284,-43.012976,0.750000,0.233445,0.000000,0.000000,0.972370,103.029998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
76,2.508333,103.189998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,124.987501,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,110.339543,-42.949418,0.750000,0.233445,0.000000,0.000000,0.972370,103.189998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
77,2.541666,103.349998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,124.870835,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,110.214802,-42.885859,0.750000,0.233445,0.000000,0.000000,0.972370,103.349998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
78,2.575000,103.509998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,124.754168,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,110.090062,-42.822300,0.750000,0.233445,0.000000,0.000000,0.972370,103.509998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
79,2.608333,103.669998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,124.637502,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,109.965321,-42.758742,0.750000,0.233445,0.000000,0.000000,0.972370,103.669998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
80,2.641666,103.829998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,124.520835,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,109.840580,-42.695183,0.750000,0.233445,0.000000,0.000000,0.972370,103.829998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
81,2.675000,103.989998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,124.404168,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,109.715839,-42.631624,0.750000,0.233445,0.000000,0.000000,0.972370,103.989998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
