kare,t,hedef_x,hedef_y,hedef_z,hedef_qw,hedef_qx,hedef_qy,hedef_qz,kam_x,kam_y,kam_z,kam_qw,kam_qx,kam_qy,kam_qz,senkron_bosluk_ms
331,10.924998,285.220939,161.506735,0.783950,0.987216,0.000000,0.000000,0.159385,285.916649,155.000000,91.593743,0.500000,-0.500000,0.500000,0.500000,4.167
332,10.958332,285.537221,161.611981,0.783950,0.987008,0.000000,0.000000,0.160670,286.249982,155.000000,91.718743,0.500000,-0.500000,0.500000,0.500000,0.000
333,10.991665,285.853219,161.718076,0.783950,0.986798,0.000000,0.000000,0.161954,286.583315,155.000000,91.843743,0.500000,-0.500000,0.500000,0.500000,4.167
334,11.020832,286.129499,161.811558,0.783950,0.986613,0.000000,0.000000,0.163078,286.874982,155.000000,91.953118,0.500000,-0.500000,0.500000,0.500000,0.000
335,11.054165,286.444975,161.919194,0.783950,0.986400,0.000000,0.000000,0.164362,287.208315,155.000000,92.078118,0.500000,-0.500000,0.500000,0.500000,4.167
336,11.087498,286.760175,162.027637,0.783950,0.986185,0.000000,0.000000,0.165645,287.541649,155.000000,92.203118,0.500000,-0.500000,0.500000,0.500000,4.167
337,11.120832,287.075097,162.136887,0.783950,0.985969,0.000000,0.000000,0.166928,287.874982,155.000000,92.328118,0.500000,-0.500000,0.500000,0.500000,0.000
338,11.154165,287.389723,162.246982,0.783950,0.985751,0.000000,0.000000,0.168211,288.208315,155.000000,92.453118,0.500000,-0.500000,0.500000,0.500000,4.167
339,11.187498,287.704067,162.357883,0.783950,0.985531,0.000000,0.000000,0.169494,288.541648,155.000000,92.578118,0.500000,-0.500000,0.500000,0.500000,4.167
340,11.220832,288.018126,162.469589,0.783950,0.985310,0.000000,0.000000,0.170777,288.874982,155.000000,92.703118,0.500000,-0.500000,0.500000,0.500000,0.000
341,11.254165,288.331883,162.582138,0.783950,0.985087,0.000000,0.000000,0.172059,289.208315,155.000000,92.828118,0.500000,-0.500000,0.500000,0.500000,4.167
342,11.287498,288.645351,162.695490,0.783950,0.984862,0.000000,0.000000,0.173340,289.541648,155.000000,92.953118,0.500000,-0.500000,0.500000,0.500000,4.167
343,11.320832,288.958528,162.809645,0.783950,0.984636,0.000000,0.000000,0.174622,289.874982,155.000000,93.078118,0.500000,-0.500000,0.500000,0.500000,0.000
344,11.354165,289.271397,162.924640,0.783950,0.984407,0.000000,0.000000,0.175903,290.208315,155.000000,93.203118,0.500000,-0.500000,0.500000,0.500000,4.167
345,11.387498,289.583971,163.040436,0.783950,0.984178,0.000000,0.000000,0.177184,290.541648,155.000000,93.328118,0.500000,-0.500000,0.500000,0.500000,4.167
346,11.420832,289.896247,163.157033,0.783950,0.983946,0.000000,0.000000,0.178465,290.874981,155.000000,93.453118,0.500000,-0.500000,0.500000,0.500000,0.000
347,11.449998,290.169230,163.259745,0.783950,0.983742,0.000000,0.000000,0.179585,291.166648,155.000000,93.562493,0.500000,-0.500000,0.500000,0.500000,4.167
348,11.483331,290.480933,163.377865,0.783950,0.983508,0.000000,0.000000,0.180865,291.499981,155.000000,93.687493,0.500000,-0.500000,0.500000,0.500000,0.000
349,11.516665,290.792318,163.496820,0.783950,0.983272,0.000000,0.000000,0.182145,291.833315,155.000000,93.812493,0.500000,-0.500000,0.500000,0.500000,4.167
350,11.549998,291.103397,163.616573,0.783950,0.983034,0.000000,0.000000,0.183424,292.166648,155.000000,93.937493,0.500000,-0.500000,0.500000,0.500000,4.167
351,11.583331,291.414168,163.737122,0.783950,0.982794,0.000000,0.000000,0.184704,292.499981,155.000000,94.062493,0.500000,-0.500000,0.500000,0.500000,0.000
352,11.616665,291.724615,163.858506,0.783950,0.982553,0.000000,0.000000,0.185982,292.833314,155.000000,94.187493,0.500000,-0.500000,0.500000,0.500000,4.167
353,11.649998,292.034749,163.980684,0.783950,0.982310,0.000000,0.000000,0.187261,293.166648,155.000000,94.312493,0.500000,-0.500000,0.500000,0.500000,4.167
354,11.683331,292.344570,164.103656,0.783950,0.982066,0.000000,0.000000,0.188539,293.499981,155.000000,94.437493,0.500000,-0.500000,0.500000,0.500000,0.000
355,11.716665,292.654059,164.227460,0.783950,0.981819,0.000000,0.000000,0.189817,293.833314,155.000000,94.562493,0.500000,-0.500000,0.500000,0.500000,4.167
356,11.749998,292.963230,164.352056,0.783950,0.981572,0.000000,0.000000,0.191095,294.166648,155.000000,94.687493,0.500000,-0.500000,0.500000,0.500000,4.167
357,11.783331,293.272081,164.477444,0.783950,0.981322,0.000000,0.000000,0.192372,294.499981,155.000000,94.812493,0.500000,-0.500000,0.500000,0.500000,0.000
358,11.816665,293.580595,164.603660,0.783950,0.981071,0.000000,0.000000,0.193649,294.833314,155.000000,94.937493,0.500000,-0.500000,0.500000,0.500000,4.167
359,11.845831,293.850283,164.714734,0.783950,0.980850,0.000000,0.000000,0.194766,295.124981,155.000000,95.046868,0.500000,-0.500000,0.500000,0.500000,0.000
360,11.879165,294.158177,164.842454,0.783950,0.980596,0.000000,0.000000,0.196042,295.458314,155.000000,95.171868,0.500000,-0.500000,0.500000,0.500000,4.167
361,11.912498,294.465742,164.970963,0.783950,0.980340,0.000000,0.000000,0.197318,295.791647,155.000000,95.296868,0.500000,-0.500000,0.500000,0.500000,4.167
362,11.945831,294.772977,165.100260,0.783950,0.980082,0.000000,0.000000,0.198594,296.124981,155.000000,95.421868,0.500000,-0.500000,0.500000,0.500000,0.000
363,11.979165,295.079864,165.230380,0.783950,0.979823,0.000000,0.000000,0.199869,296.458314,155.000000,95.546868,0.500000,-0.500000,0.500000,0.500000,4.167
364,12.012498,295.386417,165.361287,0.783950,0.979562,0.000000,0.000000,0.201144,296.791647,155.000000,95.671868,0.500000,-0.500000,0.500000,0.500000,4.167
365,12.045831,295.692633,165.492978,0.783950,0.979299,0.000000,0.000000,0.202418,297.124980,155.000000,95.796868,0.500000,-0.500000,0.500000,0.500000,0.000
366,12.079165,295.998495,165.625491,0.783950,0.979035,0.000000,0.000000,0.203693,297.458314,155.000000,95.921868,0.500000,-0.500000,0.500000,0.500000,4.167
367,12.112498,296.304016,165.758787,0.783950,0.978769,0.000000,0.000000,0.204967,297.791647,155.000000,96.046868,0.500000,-0.500000,0.500000,0.500000,4.167
368,12.145831,296.609195,165.892866,0.783950,0.978501,0.000000,0.000000,0.206240,298.124980,155.000000,96.171868,0.500000,-0.500000,0.500000,0.500000,0.000
369,12.179165,296.914012,166.027763,0.783950,0.978232,0.000000,0.000000,0.207513,298.458314,155.000000,96.296868,0.500000,-0.500000,0.500000,0.500000,4.167
370,12.212498,297.218483,166.163440,0.783950,0.977961,0.000000,0.000000,0.208786,298.791647,155.000000,96.421868,0.500000,-0.500000,0.500000,0.500000,4.167
371,12.245831,297.522606,166.299897,0.783950,0.977689,0.000000,0.000000,0.210059,299.124980,155.000000,96.546868,0.500000,-0.500000,0.500000,0.500000,0.000
372,12.274998,297.788410,166.419970,0.783950,0.977449,0.000000,0.000000,0.211172,299.416647,155.000000,96.656243,0.500000,-0.500000,0.500000,0.500000,4.167
373,12.308331,298.091863,166.557909,0.783950,0.977173,0.000000,0.000000,0.212444,299.749980,155.000000,96.781243,0.500000,-0.500000,0.500000,0.500000,0.000
374,12.341665,298.394944,166.696663,0.783950,0.976896,0.000000,0.000000,0.213715,300.083313,155.000000,96.906242,0.500000,-0.500000,0.500000,0.500000,4.167
375,12.374998,298.697669,166.836193,0.783950,0.976617,0.000000,0.000000,0.214986,300.416647,155.000000,97.031242,0.500000,-0.500000,0.500000,0.500000,4.167
376,12.408331,299.000036,166.976498,0.783950,0.976336,0.000000,0.000000,0.216257,300.749980,155.000000,97.156242,0.500000,-0.500000,0.500000,0.500000,0.000
377,12.441665,299.302025,167.117614,0.783950,0.976054,0.000000,0.000000,0.217528,301.083313,155.000000,97.281242,0.500000,-0.500000,0.500000,0.500000,4.167
378,12.474998,299.603651,167.259503,0.783950,0.975770,0.000000,0.000000,0.218798,301.416646,155.000000,97.406242,0.500000,-0.500000,0.500000,0.500000,4.167
379,12.508331,299.904913,167.402165,0.783950,0.975485,0.000000,0.000000,0.220067,301.749980,155.000000,97.531242,0.500000,-0.500000,0.500000,0.500000,0.000
380,12.541665,300.205791,167.545635,0.783950,0.975197,0.000000,0.000000,0.221337,302.083313,155.000000,97.656242,0.500000,-0.500000,0.500000,0.500000,4.167
381,12.574998,300.506300,167.689875,0.783950,0.974909,0.000000,0.000000,0.222606,302.416646,155.000000,97.781242,0.500000,-0.500000,0.500000,0.500000,4.167
382,12.608331,300.806439,167.834884,0.783950,0.974618,0.000000,0.000000,0.223874,302.749980,155.000000,97.906242,0.500000,-0.500000,0.500000,0.500000,0.000
383,12.641665,301.106187,167.980699,0.783950,0.974326,0.000000,0.000000,0.225142,303.083313,155.000000,98.031242,0.500000,-0.500000,0.500000,0.500000,4.167
384,12.670831,301.368166,168.108904,0.783950,0.974069,0.000000,0.000000,0.226252,303.374979,155.000000,98.140617,0.500000,-0.500000,0.500000,0.500000,0.000
385,12.704165,301.667199,168.256179,0.783950,0.973774,0.000000,0.000000,0.227519,303.708313,155.000000,98.265617,0.500000,-0.500000,0.500000,0.500000,4.167
386,12.737498,301.965854,168.404221,0.783950,0.973477,0.000000,0.000000,0.228786,304.041646,155.000000,98.390617,0.500000,-0.500000,0.500000,0.500000,4.167
387,12.770831,302.264128,168.553027,0.783950,0.973178,0.000000,0.000000,0.230053,304.374979,155.000000,98.515617,0.500000,-0.500000,0.500000,0.500000,0.000
388,12.804165,302.562003,168.702633,0.783950,0.972878,0.000000,0.000000,0.231319,304.708313,155.000000,98.640617,0.500000,-0.500000,0.500000,0.500000,4.167
389,12.837498,302.859492,168.853002,0.783950,0.972576,0.000000,0.000000,0.232585,305.041646,155.000000,98.765617,0.500000,-0.500000,0.500000,0.500000,4.167
390,12.870831,303.156596,169.004133,0.783950,0.972273,0.000000,0.000000,0.233850,305.374979,155.000000,98.890617,0.500000,-0.500000,0.500000,0.500000,0.000
391,12.904165,303.453293,169.156060,0.783950,0.971967,0.000000,0.000000,0.235115,305.708312,155.000000,99.015617,0.500000,-0.500000,0.500000,0.500000,4.167
392,12.937498,303.749600,169.308747,0.783950,0.971661,0.000000,0.000000,0.236380,306.041646,155.000000,99.140617,0.500000,-0.500000,0.500000,0.500000,4.167
393,12.970831,304.045514,169.462193,0.783950,0.971352,0.000000,0.000000,0.237644,306.374979,155.000000,99.265617,0.500000,-0.500000,0.500000,0.500000,0.000
394,13.004165,304.341016,169.616432,0.783950,0.971042,0.000000,0.000000,0.238908,306.708312,155.000000,99.390617,0.500000,-0.500000,0.500000,0.500000,4.167
395,13.037498,304.636121,169.771429,0.783950,0.970730,0.000000,0.000000,0.240172,307.041646,155.000000,99.515617,0.500000,-0.500000,0.500000,0.500000,4.167
396,13.070831,304.930828,169.927180,0.783950,0.970417,0.000000,0.000000,0.241435,307.374979,155.000000,99.640617,0.500000,-0.500000,0.500000,0.500000,0.000
397,13.099998,305.188352,170.064114,0.783950,0.970141,0.000000,0.000000,0.242540,307.666645,155.000000,99.749992,0.500000,-0.500000,0.500000,0.500000,4.167
398,13.133331,305.482296,170.221302,0.783950,0.969825,0.000000,0.000000,0.243802,307.999979,155.000000,99.874992,0.500000,-0.500000,0.500000,0.500000,0.000
399,13.166665,305.775817,170.379279,0.783950,0.969507,0.000000,0.000000,0.245064,308.333312,155.000000,99.999992,0.500000,-0.500000,0.500000,0.500000,4.167
400,13.199998,306.068932,170.538007,0.783950,0.969187,0.000000,0.000000,0.246325,308.666645,155.000000,100.124992,0.500000,-0.500000,0.500000,0.500000,4.167
401,13.233331,306.361639,170.697485,0.783950,0.968866,0.000000,0.000000,0.247587,308.999979,155.000000,100.249992,0.500000,-0.500000,0.500000,0.500000,0.000
402,13.266665,306.653919,170.857745,0.783950,0.968547,0.000000,0.000000,0.248831,309.333312,155.000000,100.374992,0.500000,-0.500000,0.500000,0.500000,4.167
403,13.299998,306.945799,171.018733,0.783950,0.968238,0.000000,0.000000,0.250030,309.666645,155.000000,100.499992,0.500000,-0.500000,0.500000,0.500000,4.167
404,13.333331,307.237294,171.180418,0.783950,0.967943,0.000000,0.000000,0.251170,309.999978,155.000000,100.624992,0.500000,-0.500000,0.500000,0.500000,0.000
405,13.366665,307.528408,171.342785,0.783950,0.967670,0.000000,0.000000,0.252221,310.333312,155.000000,100.749992,0.500000,-0.500000,0.500000,0.500000,4.167
406,13.399998,307.819186,171.505756,0.783950,0.967414,0.000000,0.000000,0.253198,310.666645,155.000000,100.874992,0.500000,-0.500000,0.500000,0.500000,4.167
407,13.433331,308.109652,171.669282,0.783950,0.967183,0.000000,0.000000,0.254079,310.999978,155.000000,100.999992,0.500000,-0.500000,0.500000,0.500000,0.000
408,13.466665,308.399829,171.833320,0.783950,0.966984,0.000000,0.000000,0.254837,311.333312,155.000000,101.124992,0.500000,-0.500000,0.500000,0.500000,4.167
409,13.495831,308.653536,171.977201,0.783950,0.966823,0.000000,0.000000,0.255446,311.624978,155.000000,101.234367,0.500000,-0.500000,0.500000,0.500000,0.000
410,13.529165,308.943280,172.142002,0.783950,0.966677,0.000000,0.000000,0.255998,311.958311,155.000000,101.359367,0.500000,-0.500000,0.500000,0.500000,4.167
411,13.562498,309.232853,172.307104,0.783950,0.966555,0.000000,0.000000,0.256459,312.291645,155.000000,101.484367,0.500000,-0.500000,0.500000,0.500000,4.167
412,13.595831,309.522285,172.472454,0.783950,0.966460,0.000000,0.000000,0.256818,312.624978,155.000000,101.609367,0.500000,-0.500000,0.500000,0.500000,0.000
413,13.629164,309.811594,172.638016,0.783950,0.966369,0.000000,0.000000,0.257159,312.958311,155.000000,101.734367,0.500000,-0.500000,0.500000,0.500000,4.167
414,13.662498,310.100803,172.803755,0.783950,0.966310,0.000000,0.000000,0.257382,313.291645,155.000000,101.859367,0.500000,-0.500000,0.500000,0.500000,4.167
415,13.695831,310.389955,172.969594,0.783950,0.966280,0.000000,0.000000,0.257494,313.624978,155.000000,101.984367,0.500000,-0.500000,0.500000,0.500000,0.000
416,13.729164,310.679077,173.135483,0.783950,0.966267,0.000000,0.000000,0.257544,313.958311,155.000000,102.109367,0.500000,-0.500000,0.500000,0.500000,4.167
417,13.762498,310.968188,173.301394,0.783950,0.966261,0.000000,0.000000,0.257565,314.291644,155.000000,102.234367,0.500000,-0.500000,0.500000,0.500000,4.167
418,13.795831,311.257294,173.467312,0.783950,0.966260,0.000000,0.000000,0.257568,314.624978,155.000000,102.359367,0.500000,-0.500000,0.500000,0.500000,0.000
419,13.829164,311.546399,173.633230,0.783950,0.966260,0.000000,0.000000,0.257569,314.958311,155.000000,102.484367,0.500000,-0.500000,0.500000,0.500000,4.167
420,13.862498,311.835505,173.799149,0.783950,0.966260,0.000000,0.000000,0.257569,315.291644,155.000000,102.609367,0.500000,-0.500000,0.500000,0.500000,4.167
421,13.895831,312.124610,173.965069,0.783950,0.966260,0.000000,0.000000,0.257570,315.624977,155.000000,102.734367,0.500000,-0.500000,0.500000,0.500000,0.000
422,13.924998,312.377577,174.110249,0.783950,0.966260,0.000000,0.000000,0.257571,315.916644,155.000000,102.843742,0.500000,-0.500000,0.500000,0.500000,4.167
423,13.958331,312.666681,174.276169,0.783950,0.966259,0.000000,0.000000,0.257571,316.249977,155.000000,102.968742,0.500000,-0.500000,0.500000,0.500000,0.000
424,13.991664,312.955786,174.442089,0.783950,0.966259,0.000000,0.000000,0.257572,316.583311,155.000000,103.093742,0.500000,-0.500000,0.500000,0.500000,4.167
425,14.024998,313.244890,174.608010,0.783950,0.966259,0.000000,0.000000,0.257572,316.916644,155.000000,103.218741,0.500000,-0.500000,0.500000,0.500000,4.167
426,14.058331,313.533995,174.773931,0.783950,0.966259,0.000000,0.000000,0.257573,317.249977,155.000000,103.343741,0.500000,-0.500000,0.500000,0.500000,0.000
427,14.091664,313.823099,174.939853,0.783950,0.966259,0.000000,0.000000,0.257574,317.583311,155.000000,103.468741,0.500000,-0.500000,0.500000,0.500000,4.167
428,14.124998,314.112202,175.105775,0.783950,0.966259,0.000000,0.000000,0.257574,317.916644,155.000000,103.593741,0.500000,-0.500000,0.500000,0.500000,4.167
429,14.158331,314.401306,175.271697,0.783950,0.966258,0.000000,0.000000,0.257575,318.249977,155.000000,103.718741,0.500000,-0.500000,0.500000,0.500000,0.000
430,14.191664,314.690409,175.437620,0.783950,0.966258,0.000000,0.000000,0.257575,318.583310,155.000000,103.843741,0.500000,-0.500000,0.500000,0.500000,4.167
431,14.224998,314.979512,175.603543,0.783950,0.966258,0.000000,0.000000,0.257576,318.916644,155.000000,103.968741,0.500000,-0.500000,0.500000,0.500000,4.167
432,14.258331,315.268615,175.769466,0.783950,0.966258,0.000000,0.000000,0.257577,319.249977,155.000000,104.093741,0.500000,-0.500000,0.500000,0.500000,0.000
433,14.291664,315.557718,175.935390,0.783950,0.966258,0.000000,0.000000,0.257577,319.583310,155.000000,104.218741,0.500000,-0.500000,0.500000,0.500000,4.167
434,14.320831,315.810683,176.080573,0.783950,0.966258,0.000000,0.000000,0.257578,319.874977,155.000000,104.328116,0.500000,-0.500000,0.500000,0.500000,0.000
435,14.354164,316.099785,176.246498,0.783950,0.966257,0.000000,0.000000,0.257578,320.208310,155.000000,104.453116,0.500000,-0.500000,0.500000,0.500000,4.167
436,14.387498,316.388887,176.412422,0.783950,0.966257,0.000000,0.000000,0.257579,320.541643,155.000000,104.578116,0.500000,-0.500000,0.500000,0.500000,4.167
437,14.420831,316.677989,176.578347,0.783950,0.966257,0.000000,0.000000,0.257579,320.874977,155.000000,104.703116,0.500000,-0.500000,0.500000,0.500000,0.000
438,14.454164,316.967091,176.744273,0.783950,0.966257,0.000000,0.000000,0.257580,321.208310,155.000000,104.828116,0.500000,-0.500000,0.500000,0.500000,4.167
439,14.487498,317.256193,176.910199,0.783950,0.966257,0.000000,0.000000,0.257581,321.541643,155.000000,104.953116,0.500000,-0.500000,0.500000,0.500000,4.167
440,14.520831,317.545294,177.076125,0.783950,0.966257,0.000000,0.000000,0.257581,321.874976,155.000000,105.078116,0.500000,-0.500000,0.500000,0.500000,0.000
441,14.554164,317.834395,177.242052,0.783950,0.966256,0.000000,0.000000,0.257582,322.208310,155.000000,105.203116,0.500000,-0.500000,0.500000,0.500000,4.167
442,14.587498,318.123496,177.407978,0.783950,0.966256,0.000000,0.000000,0.257582,322.541643,155.000000,105.328116,0.500000,-0.500000,0.500000,0.500000,4.167
443,14.620831,318.412597,177.573906,0.783950,0.966256,0.000000,0.000000,0.257583,322.874976,155.000000,105.453116,0.500000,-0.500000,0.500000,0.500000,0.000
444,14.654164,318.701697,177.739833,0.783950,0.966256,0.000000,0.000000,0.257584,323.208310,155.000000,105.578116,0.500000,-0.500000,0.500000,0.500000,4.167
445,14.687498,318.990797,177.905761,0.783950,0.966256,0.000000,0.000000,0.257584,323.541643,155.000000,105.703116,0.500000,-0.500000,0.500000,0.500000,4.167
446,14.720831,319.279898,178.071690,0.783950,0.966256,0.000000,0.000000,0.257585,323.874976,155.000000,105.828116,0.500000,-0.500000,0.500000,0.500000,0.000
447,14.749998,319.532860,178.216877,0.783950,0.966256,0.000000,0.000000,0.257585,324.166643,155.000000,105.937491,0.500000,-0.500000,0.500000,0.500000,4.167
448,14.783331,319.821960,178.382806,0.783950,0.966255,0.000000,0.000000,0.257586,324.499976,155.000000,106.062491,0.500000,-0.500000,0.500000,0.500000,0.000
449,14.816664,320.111059,178.548736,0.783950,0.966255,0.000000,0.000000,0.257587,324.833309,155.000000,106.187491,0.500000,-0.500000,0.500000,0.500000,4.167
450,14.849998,320.400158,178.714665,0.783950,0.966255,0.000000,0.000000,0.257587,325.166643,155.000000,106.312491,0.500000,-0.500000,0.500000,0.500000,4.167
451,14.883331,320.689258,178.880596,0.783950,0.966255,0.000000,0.000000,0.257588,325.499976,155.000000,106.437491,0.500000,-0.500000,0.500000,0.500000,0.000
452,14.916664,320.978356,179.046526,0.783950,0.966255,0.000000,0.000000,0.257588,325.833309,155.000000,106.562491,0.500000,-0.500000,0.500000,0.500000,4.167
453,14.949998,321.267455,179.212457,0.783950,0.966255,0.000000,0.000000,0.257589,326.166642,155.000000,106.687491,0.500000,-0.500000,0.500000,0.500000,4.167
454,14.983331,321.556553,179.378388,0.783950,0.966254,0.000000,0.000000,0.257590,326.499976,155.000000,106.812491,0.500000,-0.500000,0.500000,0.500000,0.000
455,15.016664,321.845652,179.544320,0.783950,0.966254,0.000000,0.000000,0.257590,326.833309,155.000000,106.937491,0.500000,-0.500000,0.500000,0.500000,4.167
456,15.049998,322.134750,179.710251,0.783950,0.966254,0.000000,0.000000,0.257591,327.166642,155.000000,107.062491,0.500000,-0.500000,0.500000,0.500000,4.167
457,15.083331,322.423848,179.876184,0.783950,0.966254,0.000000,0.000000,0.257591,327.499976,155.000000,107.187491,0.500000,-0.500000,0.500000,0.500000,0.000
458,15.116664,322.712945,180.042116,0.783950,0.966254,0.000000,0.000000,0.257592,327.833309,155.000000,107.312491,0.500000,-0.500000,0.500000,0.500000,4.167
459,15.145831,322.965905,180.187308,0.783950,0.966254,0.000000,0.000000,0.257593,328.124975,155.000000,107.421866,0.500000,-0.500000,0.500000,0.500000,0.000
460,15.179164,323.255003,180.353241,0.783950,0.966253,0.000000,0.000000,0.257593,328.458309,155.000000,107.546866,0.500000,-0.500000,0.500000,0.500000,4.167
461,15.212498,323.544100,180.519175,0.783950,0.966253,0.000000,0.000000,0.257594,328.791642,155.000000,107.671866,0.500000,-0.500000,0.500000,0.500000,4.167
462,15.245831,323.833197,180.685109,0.783950,0.966253,0.000000,0.000000,0.257594,329.124975,155.000000,107.796866,0.500000,-0.500000,0.500000,0.500000,0.000
463,15.279164,324.122293,180.851043,0.783950,0.966253,0.000000,0.000000,0.257595,329.458309,155.000000,107.921866,0.500000,-0.500000,0.500000,0.500000,4.167
464,15.312498,324.411390,181.016978,0.783950,0.966253,0.000000,0.000000,0.257596,329.791642,155.000000,108.046866,0.500000,-0.500000,0.500000,0.500000,4.167
465,15.345831,324.700486,181.182913,0.783950,0.966253,0.000000,0.000000,0.257596,330.124975,155.000000,108.171866,0.500000,-0.500000,0.500000,0.500000,0.000
466,15.379164,324.989582,181.348848,0.783950,0.966252,0.000000,0.000000,0.257597,330.458308,155.000000,108.296866,0.500000,-0.500000,0.500000,0.500000,4.167
467,15.412498,325.278678,181.514784,0.783950,0.966252,0.000000,0.000000,0.257597,330.791642,155.000000,108.421866,0.500000,-0.500000,0.500000,0.500000,4.167
468,15.445831,325.567773,181.680720,0.783950,0.966252,0.000000,0.000000,0.257598,331.124975,155.000000,108.546866,0.500000,-0.500000,0.500000,0.500000,0.000
469,15.479164,325.856869,181.846657,0.783950,0.966252,0.000000,0.000000,0.257599,331.458308,155.000000,108.671866,0.500000,-0.500000,0.500000,0.500000,4.167
470,15.512498,326.145964,182.012594,0.783950,0.966252,0.000000,0.000000,0.257599,331.791642,155.000000,108.796866,0.500000,-0.500000,0.500000,0.500000,4.167
471,15.545831,326.435059,182.178531,0.783950,0.966252,0.000000,0.000000,0.257600,332.124975,155.000000,108.921866,0.500000,-0.500000,0.500000,0.500000,0.000
472,15.574998,326.688017,182.323727,0.783950,0.966252,0.000000,0.000000,0.257600,332.416641,155.000000,109.031241,0.500000,-0.500000,0.500000,0.500000,4.167
473,15.608331,326.977111,182.489665,0.783950,0.966251,0.000000,0.000000,0.257601,332.749975,155.000000,109.156241,0.500000,-0.500000,0.500000,0.500000,0.000
474,15.641664,327.266206,182.655603,0.783950,0.966251,0.000000,0.000000,0.257602,333.083308,155.000000,109.281241,0.500000,-0.500000,0.500000,0.500000,4.167
475,15.674997,327.555300,182.821542,0.783950,0.966251,0.000000,0.000000,0.257602,333.416641,155.000000,109.406240,0.500000,-0.500000,0.500000,0.500000,4.167
476,15.708331,327.844394,182.987481,0.783950,0.966251,0.000000,0.000000,0.257603,333.749975,155.000000,109.531240,0.500000,-0.500000,0.500000,0.500000,0.000
477,15.741664,328.133487,183.153420,0.783950,0.966251,0.000000,0.000000,0.257603,334.083308,155.000000,109.656240,0.500000,-0.500000,0.500000,0.500000,4.167
478,15.774997,328.422581,183.319360,0.783950,0.966251,0.000000,0.000000,0.257604,334.416641,155.000000,109.781240,0.500000,-0.500000,0.500000,0.500000,4.167
479,15.808331,328.711674,183.485300,0.783950,0.966250,0.000000,0.000000,0.257605,334.749974,155.000000,109.906240,0.500000,-0.500000,0.500000,0.500000,0.000
480,15.841664,329.000767,183.651240,0.783950,0.966250,0.000000,0.000000,0.257605,335.083308,155.000000,110.031240,0.500000,-0.500000,0.500000,0.500000,4.167
481,15.874997,329.289860,183.817181,0.783950,0.966250,0.000000,0.000000,0.257606,335.416641,155.000000,110.156240,0.500000,-0.500000,0.500000,0.500000,4.167
482,15.908331,329.578953,183.983122,0.783950,0.966250,0.000000,0.000000,0.257606,335.749974,155.000000,110.281240,0.500000,-0.500000,0.500000,0.500000,0.000
483,15.941664,329.868046,184.149064,0.783950,0.966250,0.000000,0.000000,0.257607,336.083308,155.000000,110.406240,0.500000,-0.500000,0.500000,0.500000,4.167
484,15.970831,330.121001,184.294263,0.783950,0.966250,0.000000,0.000000,0.257607,336.374974,155.000000,110.515615,0.500000,-0.500000,0.500000,0.500000,0.000
485,16.004164,330.410093,184.460205,0.783950,0.966249,0.000000,0.000000,0.257608,336.708307,155.000000,110.640615,0.500000,-0.500000,0.500000,0.500000,4.167
486,16.037497,330.699185,184.626148,0.783950,0.966249,0.000000,0.000000,0.257609,337.041641,155.000000,110.765615,0.500000,-0.500000,0.500000,0.500000,4.167
487,16.070831,330.988277,184.792091,0.783950,0.966249,0.000000,0.000000,0.257609,337.374974,155.000000,110.890615,0.500000,-0.500000,0.500000,0.500000,0.000
488,16.104164,331.277369,184.958034,0.783950,0.966249,0.000000,0.000000,0.257610,337.708307,155.000000,111.015615,0.500000,-0.500000,0.500000,0.500000,4.167
489,16.137497,331.566460,185.123978,0.783950,0.966249,0.000000,0.000000,0.257610,338.041641,155.000000,111.140615,0.500000,-0.500000,0.500000,0.500000,4.167
490,16.170831,331.855551,185.289922,0.783950,0.966249,0.000000,0.000000,0.257611,338.374974,155.000000,111.265615,0.500000,-0.500000,0.500000,0.500000,0.000
491,16.204164,332.144642,185.455866,0.783950,0.966249,0.000000,0.000000,0.257612,338.708307,155.000000,111.390615,0.500000,-0.500000,0.500000,0.500000,4.167
492,16.237497,332.433732,185.621811,0.783950,0.966248,0.000000,0.000000,0.257612,339.041640,155.000000,111.515615,0.500000,-0.500000,0.500000,0.500000,4.167
493,16.270831,332.722823,185.787756,0.783950,0.966248,0.000000,0.000000,0.257613,339.374974,155.000000,111.640615,0.500000,-0.500000,0.500000,0.500000,0.000
494,16.304164,333.011913,185.953701,0.783950,0.966248,0.000000,0.000000,0.257614,339.708307,155.000000,111.765615,0.500000,-0.500000,0.500000,0.500000,4.167
495,16.337497,333.301003,186.119647,0.783950,0.966248,0.000000,0.000000,0.257614,340.041640,155.000000,111.890615,0.500000,-0.500000,0.500000,0.500000,4.167
496,16.370831,333.590093,186.285593,0.783950,0.966248,0.000000,0.000000,0.257615,340.374974,155.000000,112.015615,0.500000,-0.500000,0.500000,0.500000,0.000
497,16.399997,333.843047,186.430797,0.783950,0.966248,0.000000,0.000000,0.257615,340.666640,155.000000,112.124990,0.500000,-0.500000,0.500000,0.500000,4.167
498,16.433331,334.132136,186.596744,0.783950,0.966247,0.000000,0.000000,0.257616,340.999973,155.000000,112.249990,0.500000,-0.500000,0.500000,0.500000,0.000
499,16.466664,334.421225,186.762691,0.783950,0.966247,0.000000,0.000000,0.257616,341.333307,155.000000,112.374990,0.500000,-0.500000,0.500000,0.500000,4.167
